sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
106-230224,0.0,0.0,0.0,INF_B187
106-230226,0.0,0.0,0.0,INF_B188
106-230301,10511.872328205129,7105.700361341222,14702.582500986193,INF_B189
106-230303,0.0,0.0,0.0,INF_B190
106-230306,0.0,0.0,0.0,INF_B191
106-230308,0.0,0.0,0.0,INF_B192
106-230310,4474.211013333333,2658.790213333333,7135.570049655172,INF_B193
106-230313,0.0,0.0,0.0,INF_B194
106-230315,0.0,0.0,0.0,INF_B195
106-230317,0.0,0.0,0.0,INF_B196
106-230320,0.0,0.0,0.0,INF_B197
106-230322,0.0,0.0,0.0,INF_B198
106-230324,0.0,0.0,0.0,INF_B199
106-230327,0.0,0.0,0.0,INF_B200
106-230329,4334.516657734566,2489.074217147303,6923.393850835199,INF_B201
106-230331,0.0,0.0,0.0,INF_B202
106-230403,0.0,0.0,0.0,INF_B203
106-230405,0.0,0.0,0.0,INF_B204
106-230407,0.0,0.0,0.0,INF_B205
106-230410,0.0,0.0,0.0,INF_B206
106-230412,18645.031998363167,11985.427644289854,27408.854128286443,INF_B207
106-230414,0.0,0.0,0.0,INF_B208
106-230417,0.0,0.0,0.0,INF_B209
106-230419,13195.603988907564,8789.984255949581,18873.962936470587,INF_B210
106-230421,0.0,0.0,0.0,INF_B211
106-230424,5807.927985017488,2996.9685212591417,9276.807782308426,INF_B212
106-230426,11125.409518914028,7427.450602649117,15403.725375104896,INF_B213
106-230428,7467.684175027966,3741.924615930569,11927.88693872324,INF_B214
106-230501,8084.900583700537,2127.694969668449,14094.593664718715,INF_B215
106-230503,37041.94432760182,29187.627365188546,46193.93456675717,INF_B216
106-230505,21086.270339422463,15339.110547028877,28116.10017026738,INF_B217
106-230508,13903.304008331726,5425.005317940214,22818.65871197686,INF_B218
106-230510,9300.521984,5703.005050086957,14164.94650946292,INF_B219
106-230512,18599.307310091743,11041.474314517,27521.05107626552,INF_B220
106-230515,26274.59904487516,19112.818109589505,35035.292090528994,INF_B221
106-230517,18616.23113961479,5129.6851585132745,28400.294103487773,INF_B222
