sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
39-221027,305806.2,289627.24616246496,320205.26104201685,COV_N12679
39-221030,703526.3688109161,652481.8819493176,775187.888,COV_N12680
39-221101,341659.33937055833,322946.40969204734,356959.9545177664,COV_N12681
39-221103,267601.15100164205,250688.7501871921,284798.2822988506,COV_N12682
39-221106,203997.6161630276,191898.06276564777,214604.0071266375,COV_N12683
39-221108,255203.78585310737,230760.64976271187,285256.1002485876,COV_N12684
39-221110,437946.8295757575,388544.7184313726,480090.84337967914,COV_N12685
39-221113,459800.9419,438908.19057777774,476373.1866803419,COV_N12686
39-221115,276127.00286419754,261087.9827654321,289594.8857283951,COV_N12687
39-221117,395468.1438884239,374882.86696792184,417897.3720725244,COV_N12688
39-221120,689954.2225235406,666473.2161205274,719671.3895291901,COV_N12689
39-221122,228101.35432258065,200796.54434408605,253100.07730465947,COV_N12690
39-221127,159313.84948148148,150477.37402469135,168151.6671111111,COV_N12691
39-221129,268540.8435680751,235502.98629107984,299711.9885821596,COV_N12692
39-221201,246098.2238045375,228593.75636998253,261298.88033507852,COV_N12693
39-221204,393952.0254132105,377561.1795268817,412012.71255299536,COV_N12694
39-221206,398731.94329051994,374495.2467278287,423199.57489908254,COV_N12695
39-221208,382227.3849645391,360064.8054921987,404115.1547460994,COV_N12696
39-221211,279201.83591862285,264954.66396244126,292513.8995680751,COV_N12697
39-221213,266391.89347945206,205072.8819726027,310647.79901369865,COV_N12698
39-221215,705766.1866666666,669585.7309704641,741275.1918987342,COV_N12699
39-221218,330591.36566323024,311210.68475601374,349227.72173195874,COV_N12700
39-221220,350852.40329770977,289879.99055470736,416754.0649363868,COV_N12701
39-221222,271620.5280924855,258415.0898805395,284828.3771560694,COV_N12702
39-221225,357307.2488,338562.6516909492,377931.6748432671,COV_N12703
39-221227,143971.8584242424,131749.10596491228,158198.98784051038,COV_N12704
39-221229,343122.6194509804,319802.65197385626,365376.6906143791,COV_N12705
39-230101,492020.0527748691,464737.81724258297,521788.9649144852,COV_N12706
39-230103,220329.8200701754,208953.00081403507,231708.59351578943,COV_N12707
39-230105,159448.23990390392,150901.56530930928,167996.22039639638,COV_N12708
39-230108,204130.26357142857,194122.8367142857,214139.4615238095,COV_N12709
39-230110,160235.79563515753,151150.32543946928,169602.6044709784,COV_N12710
39-230112,142083.8666967985,132087.57821468927,152081.54883615818,COV_N12711
39-230115,184857.18490140844,166057.36578403754,202768.84221596245,COV_N12712
39-230117,85875.10441921397,75747.62182241629,96447.87386317318,COV_N12713
39-230119,66133.36967722472,58099.16269,73945.78915233785,COV_N12714
39-230122,128272.03119874808,117571.77554929578,139371.92863849766,COV_N12715
39-230124,124703.0721921922,115275.68369969969,134875.58678678676,COV_N12716
39-230126,177166.06199069764,164105.7687317829,191441.9011472868,COV_N12717
39-230129,168497.10870303027,148612.27093333332,186841.77978181816,COV_N12718
39-230131,362684.1680264026,349103.0148646864,376268.3176,COV_N12719
39-230201,475618.9981722847,446096.21309363295,507667.7986516854,COV_N12720
39-230205,294281.4145714285,276239.3042857143,314140.68314285716,COV_N12721
39-230207,479126.2924720497,446641.3414824017,519642.6107494823,COV_N12722
