sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
217-231110,0.0,0.0,0.0,INF_A29413
217-231115,0.0,0.0,0.0,INF_A29414
217-231117,11390.051371267606,7587.319808,16291.254565258214,INF_A29415
217-231129,163495.3321558442,143009.2683636364,184389.486,INF_A29416
217-231201,70671.22388059701,28986.496716417907,133747.58478009948,INF_A29417
217-231206,22766.03499303482,17016.47487363184,29685.706045771145,INF_A29418
217-231208,62532.46938554779,47261.50263496504,80786.94735664337,INF_A29419
217-231213,83390.44957,68917.43603060111,98969.96502732244,INF_A29420
217-231215,41798.44805,33625.91549247312,59131.84278709678,INF_A29421
217-231220,189279.0636,130635.49996000002,252168.4488,INF_A29422
217-231227,196208.1882150538,174746.79707526878,219159.2664086021,INF_A29423
217-240103,191904.1607111111,169489.94000000003,216214.44491111112,INF_A29424
217-240105,114007.58248296296,98689.09340444444,130836.7693748148,INF_A29425
217-240110,117287.4973907496,107418.54096331735,127689.46500797448,INF_A29426
217-240112,84205.42729411765,74474.06098269895,93520.16680415224,INF_A29427
217-240115,46247.598236862745,39511.31035607844,53326.20284235295,INF_A29428
217-240117,80603.89686588237,65727.0656,95460.61123764708,INF_A29429
217-240119,165001.59224416804,141627.95508974788,189616.91398292436,INF_A29430
217-240122,162017.10014604463,143382.64928811358,180153.42381501017,INF_A29431
217-240124,36364.07125746713,29932.171056941177,43658.743923155715,INF_A29432
217-240126,67435.50549073699,53986.73979499662,79092.60544540906,INF_A29433
217-240129,70824.82962846769,59699.51784296297,81874.85655285405,INF_A29434
217-240131,30849.267733082354,23621.16394767059,38669.90849229805,INF_A29435
217-240202,26260.087615409466,17581.319864138415,36405.00842519032,INF_A29436
217-240205,81283.06762480128,73378.60171955485,89736.82384483308,INF_A29437
217-240207,48205.88416,39679.426059912206,57876.10003273047,INF_A29438
217-240209,52518.68545736153,43795.73159766992,62330.69802508282,INF_A29439
217-240212,27181.66125356971,20182.143550040295,34875.41766,INF_A29440
217-240214,30512.414655846336,24884.233728691477,36879.86245762304,INF_A29441
217-240216,101460.15104459113,90216.2092143472,113415.79469865136,INF_A29442
217-240219,27043.39458898824,17645.085053364706,35497.04080414117,INF_A29443
217-240221,42619.08781606139,36011.10329391305,49991.23510015346,INF_A29444
127-221101,0.0,0.0,0.0,INF_A29445
127-221103,3020.4607243498817,1513.9500860520095,4824.479421276595,INF_A29446
127-221108,4149.620781683502,1365.0737023569025,7104.233860740741,INF_A29447
127-221110,9597.150328888889,6733.922397908496,13176.012664052289,INF_A29448
127-221115,5070.392788,2911.6531213333333,8098.763227999999,INF_A29449
127-221117,10626.744295145632,6742.590839093851,14326.84092686084,INF_A29450
127-221122,8246.780999738563,5493.472993464052,11795.423393464054,INF_A29451
127-221129,45838.213796491225,36786.267635087715,55559.710456140354,INF_A29452
127-221201,52441.62181666666,43709.33771666667,62079.69288333333,INF_A29453
127-221206,64006.76349890109,54359.87619633699,74073.85438241757,INF_A29454
127-221208,107182.51948538012,87418.42794,127750.675574269,INF_A29455
127-221213,106919.29677948717,80624.84936752137,130405.16519658118,INF_A29456
127-221220,68028.89116734693,59782.30068,77001.53273469386,INF_A29457
127-221222,60098.94087017544,49725.51998596491,70388.22508070176,INF_A29458
127-221227,73141.71614814816,61849.25414814815,84422.57951111112,INF_A29459
127-230103,16493.43826823529,12173.3553267451,21731.864709019606,INF_A29460
127-230105,21448.981288135594,17305.535783050847,26120.964420338983,INF_A29461
127-230110,0.0,0.0,0.0,INF_A29462
127-230117,0.0,0.0,0.0,INF_A29463
127-230119,11622.818637442924,7967.357222283106,16256.183247488589,INF_A29464
127-230124,3942.349160930232,1146.7317970852712,6749.367067286823,INF_A29465
127-230126,4500.764066909091,1181.2541517575758,8148.915117575757,INF_A29466
127-230131,6145.663451594202,2506.4275744927536,9406.609812,INF_A29467
127-230202,0.0,0.0,0.0,INF_A29468
127-230207,5304.836950077519,2658.562373953488,8473.242899844961,INF_A29469
127-230209,0.0,0.0,0.0,INF_A29470
127-230214,0.0,0.0,0.0,INF_A29471
127-230216,0.0,0.0,0.0,INF_A29472
127-230221,5641.763408888891,2931.8136755555565,9658.810165925928,INF_A29473
127-230223,3832.283440941176,1261.4778440784312,6560.9300843921565,INF_A29474
127-230228,0.0,0.0,0.0,INF_A29475
127-230302,6717.334972883896,4119.031885,10230.628738876405,INF_A29476
127-230307,0.0,0.0,0.0,INF_A29477
127-230309,0.0,0.0,0.0,INF_A29478
127-230314,6510.681895582328,3988.553720803213,9915.880409959838,INF_A29479
127-230316,3873.366095580525,2012.8461746816483,6631.268097677903,INF_A29480
127-230321,0.0,0.0,0.0,INF_A29481
127-230323,0.0,0.0,0.0,INF_A29482
127-230328,6320.488075680242,2669.6067640422325,9740.913632989445,INF_A29483
127-230330,0.0,0.0,0.0,INF_A29484
127-230404,0.0,0.0,0.0,INF_A29485
127-230406,0.0,0.0,0.0,INF_A29486
127-230411,0.0,0.0,0.0,INF_A29487
127-230413,0.0,0.0,0.0,INF_A29488
127-230418,0.0,0.0,0.0,INF_A29489
127-230420,0.0,0.0,0.0,INF_A29490
127-230425,0.0,0.0,0.0,INF_A29491
127-230427,0.0,0.0,0.0,INF_A29492
127-230502,0.0,0.0,0.0,INF_A29493
127-230504,0.0,0.0,0.0,INF_A29494
127-230509,0.0,0.0,0.0,INF_A29495
127-230511,0.0,0.0,0.0,INF_A29496
127-230516,0.0,0.0,0.0,INF_A29497
127-230518,0.0,0.0,0.0,INF_A29498
127-230523,0.0,0.0,0.0,INF_A29499
127-230525,0.0,0.0,0.0,INF_A29500
127-230530,0.0,0.0,0.0,INF_A29501
127-230601,3077.8301487731096,1599.435198067227,5269.296980638655,INF_A29502
127-230607,0.0,0.0,0.0,INF_A29503
127-230608,0.0,0.0,0.0,INF_A29504
127-230613,0.0,0.0,0.0,INF_A29505
127-230615,0.0,0.0,0.0,INF_A29506
127-230620,0.0,0.0,0.0,INF_A29507
127-230627,0.0,0.0,0.0,INF_A29508
127-230629,0.0,0.0,0.0,INF_A29509
127-230706,0.0,0.0,0.0,INF_A29510
127-230711,0.0,0.0,0.0,INF_A29511
127-230713,0.0,0.0,0.0,INF_A29512
127-230718,0.0,0.0,0.0,INF_A29513
127-230720,0.0,0.0,0.0,INF_A29514
127-230725,0.0,0.0,0.0,INF_A29515
127-230727,0.0,0.0,0.0,INF_A29516
127-230801,0.0,0.0,0.0,INF_A29517
127-230810,0.0,0.0,0.0,INF_A29518
127-230815,0.0,0.0,0.0,INF_A29519
127-230817,0.0,0.0,0.0,INF_A29520
127-230825,0.0,0.0,0.0,INF_A29521
127-230831,10724.233814387451,6529.013559115295,15848.371219325492,INF_A29522
127-230905,0.0,0.0,0.0,INF_A29523
127-230907,0.0,0.0,0.0,INF_A29524
127-230912,0.0,0.0,0.0,INF_A29525
127-230914,0.0,0.0,0.0,INF_A29526
127-230919,4651.012452629572,1467.6342161144678,7962.611426340222,INF_A29527
127-230921,3355.459819670589,1064.0814738823528,5744.598908195666,INF_A29528
127-230926,0.0,0.0,0.0,INF_A29529
127-231003,0.0,0.0,0.0,INF_A29530
127-231010,0.0,0.0,0.0,INF_A29531
127-231018,0.0,0.0,0.0,INF_A29532
127-231024,0.0,0.0,0.0,INF_A29533
127-231114,42432.46284684685,34897.26513873874,50944.482954954954,INF_A29534
127-231116,43908.86095238096,33191.7793,56859.25357037037,INF_A29535
127-231130,25352.860300421933,17800.417633755274,34623.28287594937,INF_A29536
