sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
84-230905,424288695.76371306,400781095.42616034,450792323.9156118,PMMoV1817
84-230906,177260405.4252874,145266443.03448275,207205235.3103448,PMMoV1818
84-230907,213762086.3296703,200652964.33699632,225978351.1208791,PMMoV1819
84-230911,171913121.92349726,160925809.92349726,183547056.43715847,PMMoV1820
84-230912,293464382.5777778,272701009.06666666,315514024.5333333,PMMoV1821
84-230914,347890148.7272728,329768833.93939394,367809018.1818181,PMMoV1822
84-230918,175774055.7108434,139173466.34538153,215628725.8473896,PMMoV1823
84-230919,152543914.99792963,130354034.21946172,177975432.28157353,PMMoV1824
84-230921,175696919.09933776,141727257.21854305,208455417.1479029,PMMoV1825
84-230925,607161686.5,593279211.6635514,621060551.4766355,PMMoV1826
84-230926,150581502.29333335,140261650.91555557,160499647.4,PMMoV1827
84-230928,400864582.19819826,317437551.7117117,485344744.21621615,PMMoV1828
84-231002,402151662.0880504,385558698.0628931,418756257.0062893,PMMoV1829
84-231003,379516447.0548524,367142534.9,391900042.3966245,PMMoV1830
84-231005,602515835.2592593,574921276.0,632216220.4444445,PMMoV1831
84-231009,174864003.55555552,168256924.27906978,181475562.00516793,PMMoV1832
84-231010,280432493.2935324,266280566.12935328,294904445.05472636,PMMoV1833
84-231012,132768730.27214614,79997678.43652967,186126458.15525115,PMMoV1834
84-231016,1149481879.3650792,1046536846.222222,1270772336.761905,PMMoV1835
84-231017,297125860.6868687,238096017.5353535,352568439.5151515,PMMoV1836
84-231019,119408934.43026006,114143548.36879434,124677437.12529552,PMMoV1837
84-231023,118755066.2832244,94980869.01960784,143409971.66013074,PMMoV1838
84-231024,123219640.39529411,110929373.94196077,135502893.80392155,PMMoV1839
84-231026,422041610.6666667,408355165.93548393,435741924.9318997,PMMoV1840
84-231030,172410979.0814815,141356698.54814816,203044343.22962964,PMMoV1841
84-231031,173426675.21628496,166693627.7659033,180164474.95165396,PMMoV1842
84-231102,221264810.3030303,201948200.6060606,241219954.0606061,PMMoV1843
84-231106,307881311.52592593,268725585.8962963,345899409.5407407,PMMoV1844
84-231108,245679563.24324328,234771948.3963964,256594161.2972973,PMMoV1845
84-231109,147689908.82133335,141113362.60266668,154270735.70133334,PMMoV1846
84-231113,369421342.967742,249860691.0394265,493320478.7383512,PMMoV1847
84-231114,117152137.05263156,111663095.57894738,122680208.98245616,PMMoV1848
84-231116,286258030.0,166752863.0,423958587.6666667,PMMoV1849
84-231120,523850429.2345679,446278588.64197534,602899810.3703704,PMMoV1850
84-231121,284539143.82222223,234695529.52888888,336963541.6177778,PMMoV1851
84-231127,133477539.73789176,123751431.1111111,142764916.8774929,PMMoV1852
84-231128,241906885.3975903,216049917.42971888,268447471.5502008,PMMoV1853
84-231130,110326464.53781512,103183410.8235294,118532068.57142858,PMMoV1854
84-231204,589471109.0041153,560944080.7242799,619282035.6213993,PMMoV1855
84-231205,181316460.4983165,173465140.4713805,189172650.98989895,PMMoV1856
84-231207,554367367.7837839,527549894.91891897,581205955.7477478,PMMoV1857
84-231211,819277147.4022988,777030576.5517242,867088370.5747126,PMMoV1858
84-231212,499612087.70370376,442988981.9,554500702.2222222,PMMoV1859
84-231214,280189437.5159818,197344970.6666667,362845085.5159817,PMMoV1860
84-231218,338541943.2,323378973.4110033,353862675.98705506,PMMoV1861
84-231219,370081511.7575758,299833417.1582492,438841828.0942761,PMMoV1862
84-231221,382681800.64367825,334423056.3678161,432583793.4712644,PMMoV1863
84-231227,307984700.47999996,280758728.0,337650044.8000001,PMMoV1864
84-231228,478950308.72131145,461445192.3934427,505817050.5792349,PMMoV1865
84-240102,355100213.91941386,317302259.45787543,392967811.04761904,PMMoV1866
84-240103,293927416.0707965,275755827.72861356,312303895.3156342,PMMoV1867
84-240104,213156425.35384616,202017712.73846152,224301554.37948716,PMMoV1868
84-240108,169383231.91794872,162577467.73333332,176193816.36923078,PMMoV1869
84-240109,457411549.8666667,442953033.4666667,471883341.4666667,PMMoV1870
84-240111,138722366.22222224,123601883.1746032,155402337.94708997,PMMoV1871
84-240116,150389108.0233918,114912075.50877193,184443959.01754388,PMMoV1872
84-240117,363183290.1094527,301688487.48258704,431858408.1,PMMoV1873
84-240118,325747630.6885246,237094149.5956284,409388807.8688525,PMMoV1874
84-240122,413337453.1666667,315950838.6666667,512303861.0000001,PMMoV1875
84-240123,343658995.00854707,304197992.8888889,383262960.2735043,PMMoV1876
84-240125,290403060.49122804,281431588.49122804,299381849.54385966,PMMoV1877
84-240129,498810017.8666667,483509419.73333335,514688873.3333334,PMMoV1878
84-240130,132220380.7179487,126395764.5128205,138048502.56410256,PMMoV1879
84-240201,230570370.87179485,220510525.12820515,240636528.82051283,PMMoV1880
84-240205,120708550.31111112,109546500.35555558,131521513.15555556,PMMoV1881
84-240206,260181003.11111107,250593948.3333333,269775051.5555555,PMMoV1882
84-240207,171463165.28000003,132454961.1377778,214607306.66666675,PMMoV1883
84-240208,266437044.30933335,257544645.20533335,275337304.6613334,PMMoV1884
84-240212,356383025.3333334,314688736.30769235,398219494.97435904,PMMoV1885
84-240213,452040637.4460094,414525220.9577466,491344068.6572771,PMMoV1886
84-240214,159257222.65443423,146954691.03363913,171927299.81651378,PMMoV1887
84-240215,394797240.6940639,357177288.4748859,436669810.41095895,PMMoV1888
84-240219,258485863.64779872,227518007.2,279814176.70440257,PMMoV1889
84-240220,290951298.03745323,257274133.33333337,322404520.0299626,PMMoV1890
84-240221,238096824.28368795,167321257.87234044,301374265.0,PMMoV1891
84-240222,158686156.2605364,150313407.3869732,167063757.60919544,PMMoV1892
262-231112,218968207.12236288,207910516.79324895,230695713.21518987,PMMoV1893
262-231113,157803801.16239318,129543819.62393165,184455962.87179488,PMMoV1894
262-231114,542343329.6410257,528434065.9,556266678.5054944,PMMoV1895
262-231115,242013240.23188412,218316982.14492756,267307425.2753623,PMMoV1896
262-231120,227885418.85714284,215844490.47619048,239932814.0952381,PMMoV1897
262-231121,580168200.6210046,553272153.3,605186037.3333334,PMMoV1898
262-231122,125124518.05555554,120396889.55555554,129855558.61111112,PMMoV1899
262-231127,293609332.2393163,281483498.5982906,306079858.0,PMMoV1900
262-231128,454536470.46808505,436198955.5744681,472886582.0141843,PMMoV1901
262-231129,473046435.1711713,434733512.79279286,511230138.81081086,PMMoV1902
262-231204,206132368.58181825,146517130.56969696,267442867.39393944,PMMoV1903
262-231205,294983580.09756094,283557302.6341463,306418417.30081296,PMMoV1904
262-231206,414249497.6,372547342.0057971,455284123.1,PMMoV1905
262-231211,131253907.15151516,118920852.1939394,143266677.81818184,PMMoV1906
262-231212,263924108.952381,256599152.41025645,271256845.7728938,PMMoV1907
262-231213,152307942.73333332,128834660.86666667,173303718.6,PMMoV1908
262-231218,136353199.61212122,121623157.31948054,150545273.76623377,PMMoV1909
262-231219,429027223.0112359,332093130.9,519552463.7003745,PMMoV1910
262-231220,239852782.52873564,225883746.94252875,254093196.5057471,PMMoV1911
262-231225,190863280.0,179950087.80099502,201994285.77114433,PMMoV1912
262-231226,284913163.43775105,267434655.61445785,303300139.05220884,PMMoV1913
262-231227,254303853.76744184,243434533.4573644,267271080.31007752,PMMoV1914
262-240101,206435539.6190476,196027973.71428573,217046919.33333328,PMMoV1915
262-240102,510023093.7687075,488677438.6938776,530709153.7414967,PMMoV1916
262-240103,629538599.6666667,602634493.5,650664965.3333335,PMMoV1917
262-240108,229387791.9166667,216836150.5,241292492.58333337,PMMoV1918
262-240109,57827739.408253975,53353731.667301595,62303428.04317461,PMMoV1919
262-240110,261367741.94871795,252219175.67765573,270260676.0,PMMoV1920
262-240115,401109877.62162167,387357172.1801802,414873717.76576585,PMMoV1921
262-240116,3227527328.992248,2368564528.372093,4205298419.8449616,PMMoV1922
262-240117,172025262.73015872,132700658.70899472,211201436.6984127,PMMoV1923
262-240122,277497181.9574468,187437687.8751773,366988205.1631205,PMMoV1924
262-240123,314810302.7200001,285153401.70666665,345314860.0533334,PMMoV1925
262-240124,552575683.6,535884144.37558687,569283040.3004696,PMMoV1926
262-240129,243635101.33333337,235413030.0,252076136.26666665,PMMoV1927
262-240130,164950465.50943395,155240338.41509435,175278420.12578616,PMMoV1928
262-240131,608826304.3615819,590195340.1129943,627473613.5593221,PMMoV1929
262-240205,607045581.9851851,583025264.0000001,631364972.2074075,PMMoV1930
262-240206,980731597.4372296,959683927.6883116,1001806534.9264072,PMMoV1931
262-240207,121944747.4408602,115715535.48387094,128177790.4516129,PMMoV1932
262-240212,257321683.01449275,225902671.61352655,286656712.3478261,PMMoV1933
262-240213,167983704.25477707,161810782.23354563,174161408.06794056,PMMoV1934
262-240214,295761008.6,285578429.8039216,305952044.75817007,PMMoV1935
262-240219,174961037.8082192,131271640.98630136,220202929.3881279,PMMoV1936
262-240220,332173345.6761905,318996117.0285714,345360281.7523809,PMMoV1937
146-221212,265787734.1591398,258153273.0494624,273429361.96129036,PMMoV1938
146-221214,129817157.33333331,112549612.27777778,146431011.6111111,PMMoV1939
146-221216,203651691.95061728,176087273.4814815,231708875.11111113,PMMoV1940
146-221219,203113840.8011445,181009858.5178827,224906866.81545067,PMMoV1941
146-221221,188025924.39810425,143008244.47393364,233896438.0916272,PMMoV1942
146-221223,258822148.19672132,235836108.2404372,278917367.48998183,PMMoV1943
146-221226,271630832.03579426,255050351.96420583,288225840.4653244,PMMoV1944
146-221227,141194547.89457366,102967926.72248062,185089726.4124031,PMMoV1945
146-221228,219895678.4896755,214228069.0973451,225569067.32743365,PMMoV1946
146-230102,205464900.95855856,199376715.58918917,211558562.94054055,PMMoV1947
146-230104,228593474.08429125,207769775.3869732,249692906.66666672,PMMoV1948
146-230106,229760199.6325926,214710792.81777775,245742838.51851848,PMMoV1949
146-230109,433419349.7212121,413621123.3616162,452461085.47878784,PMMoV1950
146-230111,268062419.74774775,259957748.25225228,276174871.78378385,PMMoV1951
146-230113,272488362.5955556,264884141.72444448,280099555.1288889,PMMoV1952
146-230116,337645595.12582785,319811230.2339956,355003319.8763797,PMMoV1953
146-230118,277722673.7175141,260206871.26177028,296287729.1751412,PMMoV1954
146-230120,1110814765.170068,945954075.1020408,1285250750.4761906,PMMoV1955
146-230123,212848513.6842105,206356865.07177037,219347210.0031898,PMMoV1956
146-230125,200609503.83333337,194343206.61111113,206881798.6111111,PMMoV1957
146-230127,252046169.70940173,230823922.43418807,273481528.77948725,PMMoV1958
146-230130,187046183.4715822,152551803.92012286,219888835.39170513,PMMoV1959
146-230201,201483435.68794325,195130628.19858152,207842303.31914893,PMMoV1960
146-230203,274921762.5149051,237914608.99728996,316077652.6395664,PMMoV1961
146-230206,296412306.5982906,273732216.3418804,316923744.6837607,PMMoV1962
146-230208,554639109.0247934,509959693.22314066,597025250.7327824,PMMoV1963
146-230210,250429895.68992248,186129462.67286825,311719885.54418606,PMMoV1964
146-230213,504742557.23456794,414727933.89300406,603345329.3827161,PMMoV1965
146-230215,367587093.40589577,356507814.7482993,378645252.1,PMMoV1966
146-230217,290377066.24482113,282947076.21845573,297814826.4858757,PMMoV1967
146-230220,287625394.9918699,280108841.04065037,295149293.0081301,PMMoV1968
146-230222,258693039.01486197,232639735.5,286883298.7176221,PMMoV1969
146-230224,417700338.9490197,401583275.85882354,436470636.10980386,PMMoV1970
146-230227,505407249.82857144,493199055.99999994,517632068.41904765,PMMoV1971
146-230301,450799894.2363315,314444255.0,597636443.3156967,PMMoV1972
146-230303,336299569.2698413,318896169.52380955,351863800.50793654,PMMoV1973
146-230306,329642878.79472697,319620814.22222215,339158225.1751413,PMMoV1974
146-230308,250544402.86792457,232561641.66037735,268161221.88679248,PMMoV1975
146-230310,335034934.1810154,306515186.29580575,363443228.9624724,PMMoV1976
146-230313,660472348.0701754,649537160.9824562,671425695.4385964,PMMoV1977
146-230315,360930337.318352,347429848.4494382,374319850.42696625,PMMoV1978
146-230317,147316571.59633029,135051818.2752294,159962934.70336393,PMMoV1979
146-230320,292895917.1282051,267428751.40039444,316529138.9349112,PMMoV1980
146-230322,351565010.0779221,326490103.3419913,375151398.9264069,PMMoV1981
146-230324,240461329.86449865,191527972.9430894,293084733.31165314,PMMoV1982
146-230327,470684814.4875622,411050187.3034825,542503425.2736318,PMMoV1983
146-230331,309413176.8888889,278821399.1633987,339328142.53594774,PMMoV1984
146-230405,469949595.1333334,452430216.4666667,486261952.73333335,PMMoV1985
146-230407,300821610.1861862,293379206.8228228,308273837.7897898,PMMoV1986
146-230412,216565687.34814817,200817803.25925925,234776543.52592596,PMMoV1987
146-230414,146408445.9130435,140194304.11594206,152674511.88405797,PMMoV1988
146-230417,242770392.67120183,234158844.2267574,251390632.78004533,PMMoV1989
146-230419,265940769.8258258,256795614.0,275093330.6426426,PMMoV1990
146-230424,302398438.5073375,265780671.66457024,342824364.0754717,PMMoV1991
146-230426,287079023.00775194,249194974.69767445,325049183.00775194,PMMoV1992
146-230428,192975134.9937107,170146540.67924526,218503300.22641513,PMMoV1993
146-230501,248032213.9931271,237901258.9415808,258740779.71134025,PMMoV1994
146-230503,151676544.7864823,121963899.42857146,182249832.7,PMMoV1995
146-230505,244397337.30817607,224180535.8490566,264297734.8427673,PMMoV1996
146-230508,384849636.8822553,369289700.56384736,401227869.45273626,PMMoV1997
146-230510,276078287.75384617,231843762.54358977,315451534.9333334,PMMoV1998
146-230512,333704594.6352941,322329867.48235285,344681851.2313726,PMMoV1999
146-230515,344354494.6262626,309839699.4747475,378129130.6666667,PMMoV2000
146-230517,255661664.3607086,239505117.88727865,272960167.72946864,PMMoV2001
146-230519,188311435.39229023,175003847.54648528,202545484.33560088,PMMoV2002
146-230522,143242249.3164557,124899382.14345992,162051327.1898734,PMMoV2003
146-230524,74843495.41532978,57463440.941176474,92761839.74,PMMoV2004
146-230526,166969702.10404623,161167210.91329482,172814024.13872835,PMMoV2005
146-230529,221376377.6353591,215122488.45672193,227635931.93370163,PMMoV2006
146-230531,299533041.45454544,291219683.2554112,307854907.5670996,PMMoV2007
146-230602,188431055.2585949,178083160.34678623,198631754.18834084,PMMoV2008
146-230605,265682927.53113553,252646779.48717952,278863123.0,PMMoV2009
146-230607,178434101.04347828,172765295.07246378,184107628.4057971,PMMoV2010
146-230609,523941783.5897437,497721080.3076924,550772525.1282052,PMMoV2011
146-230612,363743042.0266667,220284667.94666672,506945841.49333334,PMMoV2012
146-230616,136523797.4153846,123858133.98974356,149866442.58461538,PMMoV2013
146-230619,293587776.4444444,284988459.8518519,302082739.92592597,PMMoV2014
146-230621,290828878.83709276,274930888.02005017,305086140.6315789,PMMoV2015
146-230623,277811604.25950783,257283747.14988825,299638677.33333343,PMMoV2016
146-230626,405114511.3333334,397285344.0512821,412953890.3076924,PMMoV2017
146-230628,224013116.09756103,215602550.94634148,231926448.18211383,PMMoV2018
146-230630,358451416.0355556,320855333.12000006,397448404.9777778,PMMoV2019
146-230703,156698070.6,148366596.29118776,165604631.5402299,PMMoV2020
146-230705,249359421.49659863,235915971.59183675,264498403.10204083,PMMoV2021
146-230707,258018690.3466667,241006646.04444444,274238335.50222224,PMMoV2022
146-230710,685438113.7777778,649452506.2222222,720273759.6666666,PMMoV2023
146-230712,104707731.5479256,69635053.41344778,140794466.42632332,PMMoV2024
146-230714,100033030.76252724,82556850.47494553,119673532.37472768,PMMoV2025
146-230717,132494278.99126092,128439746.35705368,136552332.06491885,PMMoV2026
146-230719,147850529.92964825,142868333.3467337,152836642.09045228,PMMoV2027
146-230721,172715908.53493014,155378123.17764467,188274841.93213576,PMMoV2028
146-230724,437525719.61497337,408240116.0213905,468856751.6862746,PMMoV2029
146-230726,230458482.85271317,218977651.65891477,241735934.44961244,PMMoV2030
146-230728,304292508.96350366,255906510.17031628,347685356.7688564,PMMoV2031
146-230731,656848144.6048111,435074618.11683846,891062691.4089347,PMMoV2032
146-230804,307560503.92592597,299205695.2592592,315923309.3333334,PMMoV2033
146-230807,191592596.59451655,172121747.62481964,213230748.4906205,PMMoV2034
146-230809,226315104.16000003,180100952.16000003,281531575.52000004,PMMoV2035
146-230811,185914698.50864196,174295172.02962962,196615547.81234568,PMMoV2036
146-230814,269503879.8404559,229373421.12820512,314490650.34757835,PMMoV2037
146-230816,226234186.3757576,206090901.72121212,245998035.78181824,PMMoV2038
146-230818,271628606.85714287,260105484.2539683,283802843.8730159,PMMoV2039
146-230821,215005320.0,208474882.9503546,221542141.9574468,PMMoV2040
146-230825,217622536.52261308,160674506.98827472,268283801.83584592,PMMoV2041
146-230828,91753466.5481482,82194903.34814815,102326230.63703704,PMMoV2042
146-230830,140778490.7613412,135193882.3195266,146367300.6706114,PMMoV2043
146-230901,159649876.1904762,154106963.61904764,165196918.2857143,PMMoV2044
146-230904,220239986.84444445,187060716.44444445,251962500.71111113,PMMoV2045
146-230905,216940810.08835343,206224458.40963855,226836545.41365463,PMMoV2046
146-230906,228955537.5483871,220858748.21505377,237058824.08602148,PMMoV2047
146-230908,361658469.5913979,304168898.06451607,425419239.311828,PMMoV2048
146-230911,249174162.1894737,242372854.11929825,255982451.87368417,PMMoV2049
146-230913,131028022.21696252,117371472.22090729,143789233.42011833,PMMoV2050
146-230915,127437063.11111112,116822948.38770686,137860424.85106385,PMMoV2051
146-230918,182468943.5675676,156079280.28828833,209370312.3603604,PMMoV2052
146-230920,258588274.93193713,249566085.86387432,267187414.7853403,PMMoV2053
146-230922,252448823.15611815,245325634.16033757,259578424.77637133,PMMoV2054
146-230925,169378082.81481484,140685356.96296296,197367632.81481484,PMMoV2055
146-230929,312207946.00516796,295456208.62015504,330809600.57881135,PMMoV2056
146-231002,235984270.74157304,204712782.74157307,269425044.2546817,PMMoV2057
146-231004,172649437.66021505,165586305.0322581,179718713.25591397,PMMoV2058
146-231006,117863455.6342857,113004452.63238096,122725783.58857144,PMMoV2059
146-231009,158180579.6345679,149316798.10370368,168361741.037037,PMMoV2060
146-231010,209818006.30985913,197680320.22535217,222465780.2065728,PMMoV2061
146-231013,246061100.45508975,223666461.0,268391780.9181637,PMMoV2062
146-231016,187745686.82666668,174813178.16888887,202240844.72888887,PMMoV2063
146-231018,252718247.47445253,197873867.83454984,289584343.1240876,PMMoV2064
146-231020,155514664.8362919,138058104.48915184,172129818.7613412,PMMoV2065
146-231023,225082352.70440248,217985307.57232705,232185795.62264153,PMMoV2066
146-231025,181372904.13114756,173933685.77049178,188817525.5956284,PMMoV2067
146-231027,279894913.1851852,262199637.8910676,295851231.6514162,PMMoV2068
146-231030,183549628.0732601,177688676.86446887,189415587.2820513,PMMoV2069
146-231101,265284717.8588808,193381917.8978102,347392358.30656934,PMMoV2070
146-231103,97532006.75345166,88626098.62,107167561.84615386,PMMoV2071
146-231106,188780312.79830143,172382809.88535032,204746967.16772825,PMMoV2072
146-231108,322170672.8101266,313666956.15189874,330683480.4388186,PMMoV2073
146-231110,162792137.76525825,156452848.75117373,169135982.87323946,PMMoV2074
146-231113,95584784.62,83006813.57837836,110678787.93993992,PMMoV2075
146-231115,433065492.491228,382027716.39766085,479013793.2163743,PMMoV2076
146-231117,160885149.93837538,130145708.1904762,188676627.8991597,PMMoV2077
146-231120,210378854.67750677,202720034.25474253,218043398.15718156,PMMoV2078
146-231122,128031547.56626505,118518789.52610442,137956721.92771083,PMMoV2079
146-231124,208875950.76422763,188259962.14634144,226752875.1219512,PMMoV2080
146-231127,149532425.85310733,142637194.57627118,156432139.9322034,PMMoV2081
146-231129,375153182.0176991,355198466.9262537,394740065.88790566,PMMoV2082
146-231201,123573770.77441075,107767761.45454544,136767927.4882155,PMMoV2083
146-231204,172412091.64057973,165363857.99420288,179464925.12463766,PMMoV2084
146-231206,187807904.7025948,179635236.34331337,195639933.50898203,PMMoV2085
146-231208,167572202.3111111,159231149.15555555,175860618.31111115,PMMoV2086
146-231211,116801098.26224329,109067346.1484992,124789771.02053714,PMMoV2087
146-231213,299974959.93162394,276322011.0769231,323108588.3076924,PMMoV2088
146-231215,250319029.7777778,203558446.47619048,296332416.82539684,PMMoV2089
146-231218,282892179.23497266,246300702.5136612,320885763.4972677,PMMoV2090
146-231220,98240251.45806453,89665028.54,106413948.3,PMMoV2091
146-231222,162867698.52329752,152237386.95340508,173493033.23297495,PMMoV2092
146-231225,355042567.0,344771908.13213205,365322573.5495496,PMMoV2093
146-231227,125166669.12323232,111974024.9212121,138249104.8080808,PMMoV2094
146-231229,296287114.2787879,272585967.0626263,320554445.8343435,PMMoV2095
146-240101,2109224397.751004,1861944065.5421684,2378770355.0200806,PMMoV2096
146-240103,232147307.20000005,211052992.05925927,251729600.71111113,PMMoV2097
146-240105,185091959.6495238,178869163.8857143,191320161.34095237,PMMoV2098
146-240108,203539207.5594203,158404771.01449275,244861264.4173913,PMMoV2099
146-240110,222979489.69696972,195244914.34343436,254236148.1212121,PMMoV2100
146-240112,155928960.06543964,150029132.10633948,161833331.30470347,PMMoV2101
146-240115,198045996.44444445,189346837.4949495,207280523.15151516,PMMoV2102
146-240117,269791756.39215684,261783315.60784313,277807168.39215684,PMMoV2103
146-240119,181690566.017094,164916453.1054131,198549032.66096863,PMMoV2104
146-240122,83962048.17,77491915.71675304,90246223.64075992,PMMoV2105
146-240124,235278218.5904762,225752912.2285714,244109264.53333333,PMMoV2106
146-240126,172218607.31864905,152613667.00734213,189491861.23935387,PMMoV2107
146-240129,165994568.4517304,157310366.30965397,174538300.7358834,PMMoV2108
146-240131,127889679.37430169,101899875.51582868,155599094.70391065,PMMoV2109
146-240202,256850515.6450839,248297338.705036,265411801.40047964,PMMoV2110
146-240205,198797835.80952385,192414471.8911565,205187593.85034016,PMMoV2111
146-240207,287468937.99061036,279021271.21126765,295924656.82629114,PMMoV2112
146-240209,367126493.5211268,357448696.11267614,376813833.01408464,PMMoV2113
146-240212,177641857.34095237,166201195.1542857,189042433.95047623,PMMoV2114
146-240214,239001208.65185183,214154791.19012344,262644706.05432096,PMMoV2115
146-240216,136498562.9410151,102424158.9903978,170825848.36213994,PMMoV2116
146-240219,241261977.49059832,230582035.41880345,251684340.7863247,PMMoV2117
146-240221,200478422.90196076,172164991.76470587,230385843.92156863,PMMoV2118
206-230313,988905009.1127098,944554493.23741,1035198989.3525178,PMMoV2119
206-230315,273598764.1973094,267113308.98654708,280091718.79222715,PMMoV2120
206-230317,701499113.1658292,680323083.6850921,722714565.8961475,PMMoV2121
206-230320,840623413.7853106,798814262.7796612,881291655.5932205,PMMoV2122
206-230322,429670061.35574234,336799480.5602241,524892735.4,PMMoV2123
206-230324,432693370.6666666,379636858.9306931,484801802.9306931,PMMoV2124
206-230327,1184328514.747475,1165745467.4747474,1202948059.7979798,PMMoV2125
206-230329,362155740.28070176,350206823.5087719,373540429.8947368,PMMoV2126
206-230331,370292047.85964906,340354053.8947369,401595230.5497076,PMMoV2127
206-230403,712989883.2125984,622984269.9422573,802885409.0078741,PMMoV2128
206-230405,444012526.50440913,428799465.3686066,457252096.0564374,PMMoV2129
206-230410,262876535.6,199975795.09034267,317020024.0747664,PMMoV2130
206-230412,646136840.8533335,625381266.2,665544433.5999999,PMMoV2131
206-230414,179719860.12578616,172071016.25157234,188339956.3,PMMoV2132
206-230417,843381100.5714284,822048586.8571427,863280378.0952381,PMMoV2133
206-230419,1034976300.0816329,980758314.0136056,1086739261.170068,PMMoV2134
206-230421,638451866.4026402,487108488.66006595,791158161.2145214,PMMoV2135
206-230424,1577204457.674419,1552210134.5736437,1602241741.3953488,PMMoV2136
206-230426,997553232.1882352,977243125.709804,1017891199.4980392,PMMoV2137
206-230428,330398980.0533333,310631944.4622222,350515001.1022222,PMMoV2138
206-230501,1075181857.7066667,1034214952.2488889,1115765950.5777776,PMMoV2139
206-230503,626207487.5441597,564017045.3333334,697414891.5783476,PMMoV2140
206-230505,627198701.6993465,556474353.9869282,692075083.4,PMMoV2141
206-230508,302696648.17391306,279147471.5362319,322617616.5217391,PMMoV2142
206-230510,885366821.2121211,871889611.5151515,898869740.0,PMMoV2143
206-230512,230736996.4175084,224682185.64309764,236797602.4781145,PMMoV2144
206-230515,242402692.06779665,233698699.3898306,251113805.37853107,PMMoV2145
206-230517,1857025935.2380953,1779693921.8140595,1930174009.614513,PMMoV2146
206-230519,564182626.8656718,501724987.1442786,621580391.4825872,PMMoV2147
206-230522,602799728.8179959,591619036.7934561,613996696.8670757,PMMoV2148
206-230524,316911902.7692307,301329721.27179486,331963266.21538466,PMMoV2149
206-230531,1213241818.8316152,1166577819.9312716,1266039451.2714777,PMMoV2150
206-230602,447964982.94339615,430470950.8427672,464915251.9916143,PMMoV2151
206-230605,751476743.6477988,676925486.4,822309309.3,PMMoV2152
206-230607,248153782.490566,241603846.54088056,254710992.75471696,PMMoV2153
206-230609,1095378724.4036698,992513618.5932724,1197177375.9021409,PMMoV2154
206-230612,1289325386.6666665,1231534395.2380953,1348147728.5714283,PMMoV2155
206-230614,641033580.2751323,626461291.4285715,656592248.9735451,PMMoV2156
206-230616,233634906.33333337,206955337.50000003,258917999.27777776,PMMoV2157
206-230621,378941807.26797384,358204640.90631807,398805093.8562092,PMMoV2158
206-230623,188245083.82608697,103040852.33954452,273403178.7991718,PMMoV2159
206-230626,543156138.6666665,517715571.8736843,568549076.5473683,PMMoV2160
206-230628,442328378.1530864,416506558.65679014,470994405.8469136,PMMoV2161
206-230630,414729948.98924726,366756086.4516129,462558967.8,PMMoV2162
206-230703,211757504.51851857,201471342.88888893,222060041.1111111,PMMoV2163
206-230705,766939290.3529412,719270785.5058824,814492378.9803921,PMMoV2164
206-230707,405824154.0358424,387932190.1648746,424130413.0752688,PMMoV2165
206-230710,369766438.79506177,358528073.1654321,381113010.0148148,PMMoV2166
206-230712,250124976.7619048,219888318.8917749,276335163.84415585,PMMoV2167
206-230714,197435927.3715499,173645900.70488322,222126319.6942675,PMMoV2168
206-230717,1129516601.5473251,1053262040.2304528,1203215623.3744855,PMMoV2169
206-230719,977389491.2490424,958001732.4137932,996803347.9846745,PMMoV2170
206-230721,685478468.4830918,639007538.8599033,726781990.6473429,PMMoV2171
206-230724,210403986.03958827,189151206.3594616,231899301.95407763,PMMoV2172
206-230726,1278431193.3333335,1195910280.952381,1359920538.095238,PMMoV2173
206-230728,379584979.3283208,331737394.0451127,427188699.2681705,PMMoV2174
206-230731,707589898.5507249,689326233.7391304,729370338.3188406,PMMoV2175
206-230802,676446649.4,514201718.24761903,845494908.1904762,PMMoV2176
206-230804,777610825.0,762627619.0060606,792984952.0484849,PMMoV2177
206-230807,1289956162.3443224,1255860805.860806,1324792078.5347989,PMMoV2178
206-230809,539763130.9352518,461532834.3021583,622313692.0095924,PMMoV2179
206-230811,558343906.4,543858485.5853018,571612596.9133859,PMMoV2180
206-230814,579370592.3892944,566670349.5474452,591530221.1581508,PMMoV2181
206-230816,712148547.7966102,684805142.5988702,739071189.6949153,PMMoV2182
206-230818,262922351.0776942,225506347.0676692,300688917.09273183,PMMoV2183
206-230821,396835927.3871635,385547607.9171843,408270983.9503105,PMMoV2184
206-230823,1175642561.122807,1003995082.8912278,1376438117.0526316,PMMoV2185
206-230825,522019504.8168168,410248957.5015015,630457019.4834834,PMMoV2186
206-230828,227504340.3061728,219752845.274074,235698829.90617284,PMMoV2187
206-230830,474626042.8641975,455994677.09629625,493002537.8765432,PMMoV2188
206-230901,304738269.55991286,272839674.6318083,335551076.9498911,PMMoV2189
206-230906,381554234.4278607,371749407.2835821,391369294.88557214,PMMoV2190
206-230908,179217329.2240437,171493513.61748633,186946931.40983605,PMMoV2191
206-230911,703805482.1647059,686803768.3,720826775.0901961,PMMoV2192
206-230913,403116420.3824289,382989896.2687338,422479358.4289406,PMMoV2193
206-230915,431654779.9148936,403313732.87943256,450948295.8297872,PMMoV2194
206-230918,1493621896.275862,1409995033.0114944,1586186832.1839082,PMMoV2195
